sessionid,cookievalue,customerid,journeycode,pageid,formtype,producturl,normalizedproducturl,productcode,vecategoryname,productcategory,productname,bigimageurl,country,smallimageurl,productdescription,currency,price,priceandcurrency,culture,oldprice,stock,size,height,width,dimensions,color,basket,purchases,views,currentstatus,nextpageid,timeelapsed,browserfamily,osfamily,devicetype,country_iso_code,lastupdate,datehour
ce6a6a2e-bee9-4b18-8a59-f9ab08eb7952,5832dc32-c7a9-4c51-b2fb-3484b78276cd,7251,6705F990-5CEE-4098-94D2-2486B1B5F39C,1517144530551,4,http://au.cosme-de.com/en/product/product_page.html?pdid=3535,http://au.cosme-de.com/en/product/product_page.html?pdid=3535,Mega-Mushroom Skin Relief Face Cleanser SKU: OGX0100017-000-00,Uncategorized,NULL,Dr. Andrew Weil Mega-Mushroom Skin Relief Face Cleanser,NULL,NULL,http://imgd1.cosme-de.com/b00000175/3039.jpg,"Origins Dr. Andrew Weil Plantidote Mega-Mushroom Skin Relief Face Cleanser is a gentle, milky lotion cleanser, that features a proprietary, signature blend - hypsizygus ulmarius, cordyceps and reishi mushrooms, ginger, turmeric and holy basil - as well as skin-soothing bisabolol from chamomile and licorice extract. It swiftly removes makeup, dirt, debris and impurities without upsetting skin's naturally protective lipid balance and keeps even highly sensitive or reactive skin calm throughout the cleansing process.",AUD,43.0,AUD 43.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,1,1517144530551,0,Firefox,Windows 10,pc,AU,2018-01-28T13:02:14.700Z,20180128
ce6a6a2e-bee9-4b18-8a59-f9ab08eb7952,5832dc32-c7a9-4c51-b2fb-3484b78276cd,7251,6705F990-5CEE-4098-94D2-2486B1B5F39C,1517144530551,4,http://au.cosme-de.com/en/product/product_page.html?pdid=3535,http://au.cosme-de.com/en/product/product_page.html?pdid=3535,Mega-Mushroom Skin Relief Face Cleanser SKU: OGX0100017-000-00,Uncategorized,NULL,Dr. Andrew Weil Mega-Mushroom Skin Relief Face Cleanser,NULL,NULL,http://imgd1.cosme-de.com/b00000175/3039.jpg,"Origins Dr. Andrew Weil Plantidote Mega-Mushroom Skin Relief Face Cleanser is a gentle, milky lotion cleanser, that features a proprietary, signature blend - hypsizygus ulmarius, cordyceps and reishi mushrooms, ginger, turmeric and holy basil - as well as skin-soothing bisabolol from chamomile and licorice extract. It swiftly removes makeup, dirt, debris and impurities without upsetting skin's naturally protective lipid balance and keeps even highly sensitive or reactive skin calm throughout the cleansing process.",AUD,43.0,AUD 43.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,1,1517144543905,13354,Firefox,Windows 10,pc,AU,2018-01-28T13:02:14.700Z,20180128
9c3a2ff5-a4bc-4426-b744-8b1e6ad051f7,72c76553-6d74-4abe-8ba7-05f57fc32dea,7251,6705F990-5CEE-4098-94D2-2486B1B5F39C,1517159192499,4,http://au.cosme-de.com/en/product/product_page.html?pdid=3535,http://au.cosme-de.com/en/product/product_page.html?pdid=3535,Mega-Mushroom Skin Relief Face Cleanser SKU: OGX0100017-000-00,Uncategorized,NULL,Dr. Andrew Weil Mega-Mushroom Skin Relief Face Cleanser,NULL,NULL,http://imgd1.cosme-de.com/b00000175/3039.jpg,"Origins Dr. Andrew Weil Plantidote Mega-Mushroom Skin Relief Face Cleanser is a gentle, milky lotion cleanser, that features a proprietary, signature blend - hypsizygus ulmarius, cordyceps and reishi mushrooms, ginger, turmeric and holy basil - as well as skin-soothing bisabolol from chamomile and licorice extract. It swiftly removes makeup, dirt, debris and impurities without upsetting skin's naturally protective lipid balance and keeps even highly sensitive or reactive skin calm throughout the cleansing process.",AUD,43.0,AUD 43.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,2,1517159192499,0,Mobile Safari,iOS,mobile,AU,2018-01-28T17:06:43.100Z,20180128
9c3a2ff5-a4bc-4426-b744-8b1e6ad051f7,72c76553-6d74-4abe-8ba7-05f57fc32dea,7251,6705F990-5CEE-4098-94D2-2486B1B5F39C,1517159192499,4,http://au.cosme-de.com/en/product/product_page.html?pdid=3535,http://au.cosme-de.com/en/product/product_page.html?pdid=3535,Mega-Mushroom Skin Relief Face Cleanser SKU: OGX0100017-000-00,Uncategorized,NULL,Dr. Andrew Weil Mega-Mushroom Skin Relief Face Cleanser,NULL,NULL,http://imgd1.cosme-de.com/b00000175/3039.jpg,"Origins Dr. Andrew Weil Plantidote Mega-Mushroom Skin Relief Face Cleanser is a gentle, milky lotion cleanser, that features a proprietary, signature blend - hypsizygus ulmarius, cordyceps and reishi mushrooms, ginger, turmeric and holy basil - as well as skin-soothing bisabolol from chamomile and licorice extract. It swiftly removes makeup, dirt, debris and impurities without upsetting skin's naturally protective lipid balance and keeps even highly sensitive or reactive skin calm throughout the cleansing process.",AUD,43.0,AUD 43.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,2,1517159288592,96093,Mobile Safari,iOS,mobile,AU,2018-01-28T17:06:43.100Z,20180128
bd38f4c8-add2-44f9-bb80-78f35db0443c,26ede3e7-0fec-402e-8516-3084250fb40b,7251,6705F990-5CEE-4098-94D2-2486B1B5F39C,1517138503454,4,http://au.cosme-de.com/en/product/product_page.html?pdid=7354,http://au.cosme-de.com/en/product/product_page.html?pdid=7354,Rinse-Off Foaming Mousse Cleanser SKU: CHX0100154-000-00,Uncategorized,NULL,Mousse Douceur Rinse-Off Foaming Mousse Cleanser,NULL,NULL,http://imgd1.cosme-de.com/b00000035/8133.jpg,"Chanel Mousse Douceur Rinse-Off Foaming Mousse Cleanser with rich, creamy texture with water, the transforms into a fresh, light foam that rids the skin of pollutants and impurities and removes all traces of makeup. Perfectly cleansed, your skin is immediately supple again, with a beautiful, velvety finish.",AUD,80.0,AUD 80.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,2,1517138591373,87919,Chrome,Windows 10,pc,AU,2018-01-28T11:20:04.390Z,20180128
33f02d27-bd74-4486-8639-fdc1519edd1f,7d25f1dc-e93d-656c-5151-9ac437ff5f86,13734,DB601895-A775-43D1-AFB0-17D143B40B6B,1517126541035,4,http://avaro.pl/product-pol-37813-Figl-M505-Modna-bluzka-z-wydluzonym-tylem.html,http://avaro.pl/product-pol-37813-Figl-M505-Modna-bluzka-z-wydluzonym-tylem.html,Figl M505 Modna bluzka z wydłużonym tyłem,Uncategorized,Wielka wyprzedaż odzieży,Figl M505 Modna bluzka z wydłużonym tyłem,NULL,NULL,http://avaro.pl/pol_pm_Figl-M505-Modna-bluzka-z-wydluzonym-tylem-37813_1.jpg,"Piękna bluzka idealna zarówno do jeansów jak i eleganckich stylizacji! - rękaw o długości 3/4 - dekolt okrągły - tył wydłużony - w tyle ozdobne kontrafałdy, które dodają szczególnego uroku bluzce - model wykonany jest z nierozciągliwego materialu - modny wzór Skład: 100% poliester.",PLN,99.99,99.99 zł,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,2,1517126552179,11144,Firefox,Windows 10,pc,PL,2018-01-28T08:02:24.740Z,20180128
a30d5667-006f-4191-b7ca-c732d13401e7,ee45b2e6-1813-44f1-a8e9-d436da9b19c0,13734,DB601895-A775-43D1-AFB0-17D143B40B6B,1517166124619,4,http://avaro.pl/product-pol-41455-Vivisence-3209-Kostium-kapielowy-biustonosz.html?utm_source=zanox&zanpid=10321_1517166109_793b5c535d8689f010c5d2dcf26df260&awc=10321_1517166109_793b5c535d8689f010c5d2dcf26df260&utm_medium=deeplink,http://avaro.pl/product-pol-41455-Vivisence-3209-Kostium-kapielowy-biustonosz.html?zanpid=10321_1517166109_793b5c535d8689f010c5d2dcf26df260&awc=10321_1517166109_793b5c535d8689f010c5d2dcf26df260,Vivisence 3209 Kostium kąpielowy biustonosz,Uncategorized,NULL,Vivisence 3209 Kostium kąpielowy biustonosz,NULL,NULL,http://avaro.pl/pol_pm_Vivisence-3209-Kostium-kapielowy-biustonosz-41455_1.jpg,"Klasyczny biustonosz kąpielowy. - usztywniane miseczki - wyjmowane wkładki powiększające w miseczkach B i C - druty podtrzymują i kształtują piersi - z tyłu zapięcie na wygodną klamerkę - ramiączka regulowane - ramiączka odpinane z tyłu - metalowe haczyki do ramiączek - między miseczkami ozdobna przekładka - biustonosz wykonany jest z wysokiej jakości dzianiny - zwiększona odporność na odbarwienia i zniekształcenia - marka VIVISENCE daje możliwość dowolnego kompletownia gór kostiumów kąpielowych z figami kąpielowymi, np. do kompletu polecamy figi 3209 Skład: 85% poliamid, 15% elastan.",PLN,99.9,99.90 zł,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,2,NULL,NULL,Firefox,Windows 10,pc,PL,2018-01-28T19:01:54.850Z,20180128
eb4ba353-dcdc-40c5-b5e1-c6506e764298,d4deefcb-0122-364b-3912-47024cf937a0,13734,DB601895-A775-43D1-AFB0-17D143B40B6B,1517143078079,4,http://avaro.pl/product-pol-45031-AVARO-MAXI-Elegancka-bluzka-BL-1514.html,http://avaro.pl/product-pol-45031-AVARO-MAXI-Elegancka-bluzka-BL-1514.html,AVARO MAXI Elegancka bluzka BL-1514,Uncategorized,Bluzki,AVARO MAXI Elegancka bluzka BL-1514,NULL,NULL,http://avaro.pl/pol_pm_AVARO-MAXI-Elegancka-bluzka-BL-1514-45031_1.jpg,"Klasyczna, a zarazem bardzo elegancka bluzka. Dekolt na stójce. Z przodu subtelne wycięcie. Rękaw o długości 7/8. Z tyłu zapięcie na kryty zamek. Dół oraz rękawy wykończone gumką. Bluzka wykonana jest z eleganckiego, nierozciągliwego materiału. Stylowy fason świetnie prezentuje się na sylwetce Bluzka idealna na każdą okazję. Bądź piękna i zachwycaj stylem! Skład: 95% poliester, 5% elastan. Modelka na zdjęciu ma 174 cm wzrostu. Modelka nosi rozmiar S. Wymiary: Długość przodu mierzona od ramienia: ok. 62-65 cm. Długość rękawa mierzona od ramienia: ok. 52-54 cm.",PLN,49.99,49.99 zł,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,2,1517143081258,3179,Chrome,Windows 7,pc,PL,2018-01-28T12:37:59.330Z,20180128
2be5935e-668e-4134-b7ac-6ecaae1eeb2e,204e6ad5-bd2f-4e05-bb0f-1832c25c4af1,13734,DB601895-A775-43D1-AFB0-17D143B40B6B,1517164483299,4,http://avaro.pl/product-pol-45764-Henderson-35599-Giaia-Nocna-pizama.html,http://avaro.pl/product-pol-45764-Henderson-35599-Giaia-Nocna-pizama.html,Henderson 35599 Giaia Nocna piżama,Uncategorized,Piżamy i Koszule,Henderson 35599 Giaia Nocna piżama,NULL,NULL,http://avaro.pl/pol_pm_Henderson-35599-Giaia-Nocna-pizama-45764_1.jpg,"Śliczna piżama z limitowanej kolekcji świątecznej. - bluzka z nadrukiem serca - okrągły dekolt - długi rękaw - długie spodnie - nadruk w śnieżki - w pasie wygodna i troczki umożliwiające ściągnięcie - nogawki zakończone szerokim ściągaczem - piżamka wykonana jest z wysokiej jakości bawełnianej dzianiny Skład: Kolor różowy: Koszulka: 95% bawełna, 5% elastan. Spodnie: 100% bawełna. Kolor pudrowy róż: Koszulka: 95% bawełna, 5% elastan. Spodnie: 90% bawełna, 10% wiskoza.",PLN,64.99,64.99 zł,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,2,1517164508426,25127,Firefox,Windows 7,pc,PL,2018-01-28T18:34:43.430Z,20180128
171998f3-07bc-4b80-ade8-e96d1928a45c,f4012e00-cd3a-410a-b8c5-8d96a725651d,2105903,BF1E7EF2-3391-4DC6-9D09-62FDB2813027,1517141409940,4,http://babyrenta.com/?pid=103881221,http://babyrenta.com/?pid=103881221,ラクーナ La cuna 抱っこ紐 ダクーノ/スタンダード,Uncategorized,【レンタル】抱っこ紐・おんぶ紐,ラクーナ La cuna 抱っこ紐 ダクーノ/スタンダード,NULL,NULL,NULL,NULL,JPY,1836.0,"1,836円",NULL,NULL,NULL,NULL,NULL,NULL,NULL,ラクーナ La cuna 抱っこ紐 ダクーノ/スタンダード,0,0,1,2,1517141444759,34819,Mobile Safari,iOS,mobile,JP,2018-01-28T12:10:11.010Z,20180128
016bc9f9-b19b-48f8-92e9-3d819990c533,adae739b-7ceb-4ff6-bf47-b563ad674fe8,2105903,BF1E7EF2-3391-4DC6-9D09-62FDB2813027,1517139629228,4,http://babyrenta.com/?pid=103881221,http://babyrenta.com/?pid=103881221,ラクーナ La cuna 抱っこ紐 ダクーノ/スタンダード,Uncategorized,【レンタル】抱っこ紐・おんぶ紐,ラクーナ La cuna 抱っこ紐 ダクーノ/スタンダード,NULL,NULL,NULL,NULL,JPY,1836.0,"1,836円",NULL,NULL,NULL,NULL,NULL,NULL,NULL,ラクーナ La cuna 抱っこ紐 ダクーノ/スタンダード,0,0,1,2,NULL,NULL,Mobile Safari,iOS,mobile,JP,2018-01-28T11:40:29.530Z,20180128
fc0876cd-1c0d-42f4-992e-1fb519fbfac3,5aa75303-1a08-4b09-9b80-31d78ab284bf,2105903,BF1E7EF2-3391-4DC6-9D09-62FDB2813027,1517115507066,4,http://babyrenta.com/?pid=91736129,http://babyrenta.com/?pid=91736129,キンタロー ミニベビーベッド ミニ ポム,Uncategorized,【レンタル】ミニタイプ,キンタロー ミニベビーベッド ミニ ポム,NULL,NULL,NULL,NULL,JPY,2160.0,"2,160円",NULL,NULL,NULL,NULL,NULL,NULL,NULL,キンタロー ミニベビーベッド ミニ ポム,0,0,1,2,1517115514013,6947,Chrome Mobile,Android,mobile,JP,2018-01-28T04:58:23.530Z,20180128
1122023f-230f-4fbd-a797-9f079cfddc91,2de11056-a6ac-496c-bb2e-37c018efa872,2105903,BF1E7EF2-3391-4DC6-9D09-62FDB2813027,1517131193140,4,http://babyrenta.com/?pid=91736129,http://babyrenta.com/?pid=91736129,キンタロー ミニベビーベッド ミニ ポム,Uncategorized,【レンタル】ミニタイプ,キンタロー ミニベビーベッド ミニ ポム,NULL,NULL,NULL,NULL,JPY,2160.0,"2,160円",NULL,NULL,NULL,NULL,NULL,NULL,NULL,キンタロー ミニベビーベッド ミニ ポム,0,0,1,2,1517131461579,268439,Chrome Mobile,Android,mobile,JP,2018-01-28T09:19:53.170Z,20180128
a63b5867-9e03-4697-b1ac-9ec17e49d664,c73365c6-74d4-46bc-9e84-f99c66278113,2105903,BF1E7EF2-3391-4DC6-9D09-62FDB2813027,1517136580180,4,http://babyrenta.com/?pid=91736129,http://babyrenta.com/?pid=91736129,キンタロー ミニベビーベッド ミニ ポム,Uncategorized,【レンタル】ミニタイプ,キンタロー ミニベビーベッド ミニ ポム,NULL,NULL,NULL,NULL,JPY,2160.0,"2,160円",NULL,NULL,NULL,NULL,NULL,NULL,NULL,キンタロー ミニベビーベッド ミニ ポム,0,0,1,2,1517136655681,75501,Chrome Mobile,Android,mobile,JP,2018-01-28T10:49:41.300Z,20180128
dd790c77-96f4-46b0-b2d9-d02c645d6b03,796eb664-2e58-44d2-aa4d-e0c6e20dd9c6,2105903,BF1E7EF2-3391-4DC6-9D09-62FDB2813027,1517129015625,4,http://babyrenta.com/?pid=91784657,http://babyrenta.com/?pid=91784657,カトージ ミニベッド チャーミー,Uncategorized,KATOJI（カトージ）,カトージ ミニベッド チャーミー,NULL,NULL,NULL,NULL,JPY,2484.0,"2,484円",NULL,NULL,NULL,NULL,NULL,NULL,NULL,カトージ ミニベッド チャーミー,0,0,1,2,1517129028374,12749,Chrome Mobile,Android,mobile,JP,2018-01-28T08:43:39.040Z,20180128
b7b97c91-a95c-4d6e-be66-f13a48701f17,1ec53ef0-1376-4738-847a-dd77db739c6a,2105903,BF1E7EF2-3391-4DC6-9D09-62FDB2813027,1517135678369,4,http://babyrenta.com/?pid=91784657,http://babyrenta.com/?pid=91784657,カトージ ミニベッド チャーミー,Uncategorized,KATOJI（カトージ）,カトージ ミニベッド チャーミー,NULL,NULL,NULL,NULL,JPY,2484.0,"2,484円",NULL,NULL,NULL,NULL,NULL,NULL,NULL,カトージ ミニベッド チャーミー,0,0,1,2,1517135693148,14779,Chrome Mobile,Android,mobile,JP,2018-01-28T10:34:40.760Z,20180128
fc0876cd-1c0d-42f4-992e-1fb519fbfac3,5aa75303-1a08-4b09-9b80-31d78ab284bf,2105903,BF1E7EF2-3391-4DC6-9D09-62FDB2813027,1517115523799,4,http://babyrenta.com/?pid=91784657,http://babyrenta.com/?pid=91784657,カトージ ミニベッド チャーミー,Uncategorized,KATOJI（カトージ）,カトージ ミニベッド チャーミー,NULL,NULL,NULL,NULL,JPY,2484.0,"2,484円",NULL,NULL,NULL,NULL,NULL,NULL,NULL,カトージ ミニベッド チャーミー,0,0,1,2,1517115533811,10012,Chrome Mobile,Android,mobile,JP,2018-01-28T04:58:40.400Z,20180128
0ec81860-4b07-4359-84eb-deab56e6a654,7fc1b2e7-d760-4bc0-8d32-62187e1709a2,2100069,734C1A2E-F10A-4F98-AB1A-2482AB8B389C,1517123475016,4,http://bata.in/bataindia/pr-1457734_c-5486/grey-sandals-for-women.html,http://bata.in/bataindia/pr-1457734_c-5486/grey-sandals-for-women.html,Product Code: F564227200,Uncategorized,Sandals,Grey Sandals For Women,NULL,NULL,http://bata.in/0/images/product/564-2272_700x650_1.jpeg,Take your look on exotic vacations and fun weekend festivals in the caged strappy design of these metallic gladiator sandals from Bata . Made from a comfy synthetic upper and a TPR sole these sandals will be your perfect holiday partner.,INR,1499.0,INR 1499 /- ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,1,1517123475016,0,Chrome,Windows 7,pc,IN,2018-01-28T07:11:15.490Z,20180128
0ec81860-4b07-4359-84eb-deab56e6a654,7fc1b2e7-d760-4bc0-8d32-62187e1709a2,2100069,734C1A2E-F10A-4F98-AB1A-2482AB8B389C,1517123475016,4,http://bata.in/bataindia/pr-1457734_c-5486/grey-sandals-for-women.html,http://bata.in/bataindia/pr-1457734_c-5486/grey-sandals-for-women.html,Product Code: F564227200,Uncategorized,Sandals,Grey Sandals For Women,NULL,NULL,http://bata.in/0/images/product/564-2272_700x650_1.jpeg,Take your look on exotic vacations and fun weekend festivals in the caged strappy design of these metallic gladiator sandals from Bata . Made from a comfy synthetic upper and a TPR sole these sandals will be your perfect holiday partner.,INR,1499.0,INR 1499 /- ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,1,1517123557216,82200,Chrome,Windows 7,pc,IN,2018-01-28T07:11:15.490Z,20180128
77f76d06-2504-4a69-b76e-24ac8002cb71,96620377-23b0-4811-bc08-cb6f8c3dc14f,2100069,734C1A2E-F10A-4F98-AB1A-2482AB8B389C,1517144529697,4,http://bata.in/bataindia/pr-1457734_c-5486/grey-sandals-for-women.html,http://bata.in/bataindia/pr-1457734_c-5486/grey-sandals-for-women.html,Product Code: F564227200,Uncategorized,Sandals,Grey Sandals For Women,NULL,NULL,http://bata.in/0/images/product/564-2272_700x650_1.jpeg,Take your look on exotic vacations and fun weekend festivals in the caged strappy design of these metallic gladiator sandals from Bata . Made from a comfy synthetic upper and a TPR sole these sandals will be your perfect holiday partner.,INR,1499.0,INR 1499 /- ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,1,NULL,NULL,Firefox,Windows 7,pc,IN,2018-01-28T13:02:07.280Z,20180128
8f29a574-0957-4e35-9bcd-2d2a439d6c79,af09b508-1604-4018-b592-390aaad71551,2100069,734C1A2E-F10A-4F98-AB1A-2482AB8B389C,1517153427126,4,http://bata.in/bataindia/pr-1457734_c-5486/grey-sandals-for-women.html,http://bata.in/bataindia/pr-1457734_c-5486/grey-sandals-for-women.html,Product Code: F564227200,Uncategorized,Sandals,Grey Sandals For Women,NULL,NULL,http://bata.in/0/images/product/564-2272_700x650_1.jpeg,Take your look on exotic vacations and fun weekend festivals in the caged strappy design of these metallic gladiator sandals from Bata . Made from a comfy synthetic upper and a TPR sole these sandals will be your perfect holiday partner.,INR,1499.0,INR 1499 /- ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,2,1517153434484,7358,Chrome Mobile,Android,mobile,IN,2018-01-28T15:30:25.900Z,20180128
419f20f4-afe4-4dd9-b9b8-298a05b67af8,b051bbdf-1a3b-443d-8af0-62efe586aa41,2100069,734C1A2E-F10A-4F98-AB1A-2482AB8B389C,1517141174969,4,http://bata.in/bataindia/pr-1460426_c-5486/bata-brown-flat-sandals-for-women.html,http://bata.in/bataindia/pr-1460426_c-5486/bata-brown-flat-sandals-for-women.html,Product Code: F561861100,"Clothes, Shoes & Accessories",Sandals,Bata Brown Flat Sandals For Women,NULL,NULL,http://bata.in/0/images/product/561-8611_700x650_1.jpeg,The barely-there strappy silhouette of these Bata flat chappals adds cultured intrigue to everything from jeans to skirts. Finished with shining hardware these flats are crafted from a soft synthetic upper and TPR sole.,INR,799.0,INR 799 /- ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,1,1517141191560,16591,Chrome Mobile,Android,mobile,IN,2018-01-28T12:06:16.940Z,20180128
ae87e807-e803-4c1a-b5b8-579ce5ef4114,4e3fac26-3349-4e0b-977b-d788c40a1efd,2100069,734C1A2E-F10A-4F98-AB1A-2482AB8B389C,1517104340473,4,http://bata.in/bataindia/pr-1462274_c-5485/brown-wedges-for-women.html,http://bata.in/bataindia/pr-1462274_c-5485/brown-wedges-for-women.html,Product Code: F654414100,Uncategorized,Closed Shoes,Brown Wedges For Women,NULL,NULL,http://bata.in/0/images/product/654-4141_700x650_1.jpeg,These brown coloured wedges ensure a classy appeal to every woman. The footwear from Hush Puppies is crafted with a synthetic upper and a TPR sole that provides excellent traction and durability while keeping your feet relaxed at all times.,INR,2499.0,INR 2499 /- ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,1,1517104340473,0,Samsung Internet,Android,mobile,IN,2018-01-28T01:52:22.090Z,20180128
ae87e807-e803-4c1a-b5b8-579ce5ef4114,4e3fac26-3349-4e0b-977b-d788c40a1efd,2100069,734C1A2E-F10A-4F98-AB1A-2482AB8B389C,1517104340473,4,http://bata.in/bataindia/pr-1462274_c-5485/brown-wedges-for-women.html,http://bata.in/bataindia/pr-1462274_c-5485/brown-wedges-for-women.html,Product Code: F654414100,Uncategorized,Closed Shoes,Brown Wedges For Women,NULL,NULL,http://bata.in/0/images/product/654-4141_700x650_1.jpeg,These brown coloured wedges ensure a classy appeal to every woman. The footwear from Hush Puppies is crafted with a synthetic upper and a TPR sole that provides excellent traction and durability while keeping your feet relaxed at all times.,INR,2499.0,INR 2499 /- ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,1,NULL,NULL,Samsung Internet,Android,mobile,IN,2018-01-28T01:52:22.090Z,20180128
fdd52390-9f94-41c1-b682-78f96edd8827,247130a5-16ed-49b1-9951-633d0587a046,2100069,734C1A2E-F10A-4F98-AB1A-2482AB8B389C,1517152183623,4,http://bata.in/bataindia/pr-1462302_c-5487/black-wedges-for-women.html,http://bata.in/bataindia/pr-1462302_c-5487/black-wedges-for-women.html,Product Code: F671696500,Uncategorized,Chappals,Black Wedges For Women,NULL,NULL,http://bata.in/0/images/product/671-6965_700x650_2.jpeg,Black Wedges For Women,INR,349.0,INR 349 /- ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,2,1517152183623,0,Firefox,Windows 8.1,pc,IN,2018-01-28T15:09:43.160Z,20180128
